H1	H2	H3	Angle
3az2G_5	3az2G_7	3az2H_8	 76.276 
3az2G_5	3az2G_7	3az2H_3	 88.050 
3az2G_5	3az2H_12	3az2H_9	 123.597 
3az2G_5	3az2H_12	3az2G_2	 71.273 
3az2G_5	3az2H_12	3az2G_5	 0.000 
3az2G_5	3az2H_12	3az2H_6	 19.676 
3az2G_5	3az2H_12	3az2H_14	 60.314 
3az2G_5	3az2H_12	3az2G_13	 87.600 
3az2G_5	3az2H_12	3az2H_1	 32.808 
3az2G_5	3az2H_12	3az2H_11	 40.709 
3az2G_5	3az2H_12	3az2G_7	 91.773 
3az2G_5	3az2H_12	3az2H_12	 90.000 
3az2G_5	3az2H_12	3az2H_10	 41.686 
3az2G_5	3az2H_12	3az2H_4	 54.029 
3az2G_5	3az2H_12	3az2H_8	 117.108 
3az2G_5	3az2H_12	3az2H_3	 119.975 
3az2G_5	3az2H_10	3az2H_9	 128.325 
3az2G_5	3az2H_10	3az2G_2	 89.244 
3az2G_5	3az2H_10	3az2G_5	 0.000 
3az2G_5	3az2H_10	3az2H_6	 54.940 
3az2G_5	3az2H_10	3az2H_14	 64.017 
3az2G_5	3az2H_10	3az2G_13	 79.364 
3az2G_5	3az2H_10	3az2H_1	 59.267 
3az2G_5	3az2H_10	3az2H_11	 70.470 
3az2G_5	3az2H_10	3az2G_7	 110.595 
3az2G_5	3az2H_10	3az2H_12	 97.624 
3az2G_5	3az2H_10	3az2H_10	 90.000 
3az2G_5	3az2H_10	3az2H_4	 73.229 
3az2G_5	3az2H_10	3az2H_8	 112.610 
3az2G_5	3az2H_10	3az2H_3	 100.410 
3az2G_5	3az2H_4	3az2H_9	 103.306 
3az2G_5	3az2H_4	3az2G_2	 138.137 
3az2G_5	3az2H_4	3az2G_5	 0.000 
3az2G_5	3az2H_4	3az2H_6	 41.493 
3az2G_5	3az2H_4	3az2H_14	 86.046 
3az2G_5	3az2H_4	3az2G_13	 130.422 
3az2G_5	3az2H_4	3az2H_1	 40.214 
3az2G_5	3az2H_4	3az2H_11	 38.693 
3az2G_5	3az2H_4	3az2G_7	 150.440 
3az2G_5	3az2H_4	3az2H_12	 81.334 
3az2G_5	3az2H_4	3az2H_10	 51.697 
3az2G_5	3az2H_4	3az2H_4	 90.000 
3az2G_5	3az2H_4	3az2H_8	 140.450 
3az2G_5	3az2H_4	3az2H_3	 142.650 
3az2G_5	3az2H_8	3az2H_9	 57.617 
3az2G_5	3az2H_8	3az2G_2	 55.145 
3az2G_5	3az2H_8	3az2G_5	 0.000 
3az2G_5	3az2H_8	3az2H_6	 9.462 
3az2G_5	3az2H_8	3az2H_14	 32.767 
3az2G_5	3az2H_8	3az2G_13	 67.175 
3az2G_5	3az2H_8	3az2H_1	 22.984 
3az2G_5	3az2H_8	3az2H_11	 25.998 
3az2G_5	3az2H_8	3az2G_7	 81.678 
3az2G_5	3az2H_8	3az2H_12	 36.868 
3az2G_5	3az2H_8	3az2H_10	 24.676 
3az2G_5	3az2H_8	3az2H_4	 20.570 
3az2G_5	3az2H_8	3az2H_8	 90.000 
3az2G_5	3az2H_8	3az2H_3	 112.789 
3az2G_5	3az2H_3	3az2H_9	 46.404 
3az2G_5	3az2H_3	3az2G_2	 43.803 
3az2G_5	3az2H_3	3az2G_5	 0.000 
3az2G_5	3az2H_3	3az2H_6	 6.429 
3az2G_5	3az2H_3	3az2H_14	 16.118 
3az2G_5	3az2H_3	3az2G_13	 43.304 
3az2G_5	3az2H_3	3az2H_1	 18.836 
3az2G_5	3az2H_3	3az2H_11	 21.310 
3az2G_5	3az2H_3	3az2G_7	 60.621 
3az2G_5	3az2H_3	3az2H_12	 29.987 
3az2G_5	3az2H_3	3az2H_10	 22.381 
3az2G_5	3az2H_3	3az2H_4	 16.652 
3az2G_5	3az2H_3	3az2H_8	 52.111 
3az2G_5	3az2H_3	3az2H_3	 90.000 
3az2H_6	3az2H_9	3az2H_9	 90.000 
3az2H_6	3az2H_9	3az2G_2	 59.348 
3az2H_6	3az2H_9	3az2G_5	 16.081 
3az2H_6	3az2H_9	3az2H_6	 0.000 
3az2H_6	3az2H_9	3az2H_14	 29.218 
3az2H_6	3az2H_9	3az2G_13	 56.348 
3az2H_6	3az2H_9	3az2H_1	 42.053 
3az2H_6	3az2H_9	3az2H_11	 45.444 
3az2H_6	3az2H_9	3az2G_7	 83.867 
3az2H_6	3az2H_9	3az2H_12	 31.767 
3az2H_6	3az2H_9	3az2H_10	 40.240 
3az2H_6	3az2H_9	3az2H_4	 32.072 
3az2H_6	3az2H_9	3az2H_8	 90.528 
3az2H_6	3az2H_9	3az2H_3	 86.746 
3az2H_6	3az2G_2	3az2H_9	 47.525 
3az2H_6	3az2G_2	3az2G_2	 90.000 
3az2H_6	3az2G_2	3az2G_5	 26.349 
3az2H_6	3az2G_2	3az2H_6	 0.000 
3az2H_6	3az2G_2	3az2H_14	 30.618 
3az2H_6	3az2G_2	3az2G_13	 64.904 
3az2H_6	3az2G_2	3az2H_1	 43.075 
3az2H_6	3az2G_2	3az2H_11	 27.950 
3az2H_6	3az2G_2	3az2G_7	 106.295 
3az2H_6	3az2G_2	3az2H_12	 26.181 
3az2H_6	3az2G_2	3az2H_10	 31.047 
3az2H_6	3az2G_2	3az2H_4	 5.673 
3az2H_6	3az2G_2	3az2H_8	 67.317 
3az2H_6	3az2G_2	3az2H_3	 74.702 
3az2H_6	3az2G_5	3az2H_9	 22.594 
3az2H_6	3az2G_5	3az2G_2	 45.891 
3az2H_6	3az2G_5	3az2G_5	 90.000 
3az2H_6	3az2G_5	3az2H_6	 0.000 
3az2H_6	3az2G_5	3az2H_14	 27.238 
3az2H_6	3az2G_5	3az2G_13	 29.205 
3az2H_6	3az2G_5	3az2H_1	 84.508 
3az2H_6	3az2G_5	3az2H_11	 75.033 
3az2H_6	3az2G_5	3az2G_7	 37.747 
3az2H_6	3az2G_5	3az2H_12	 16.663 
3az2H_6	3az2G_5	3az2H_10	 49.910 
3az2H_6	3az2G_5	3az2H_4	 31.167 
3az2H_6	3az2G_5	3az2H_8	 15.958 
3az2H_6	3az2G_5	3az2H_3	 13.541 
3az2H_6	3az2H_6	3az2H_9	 90.000 
3az2H_6	3az2H_6	3az2G_2	 90.000 
3az2H_6	3az2H_6	3az2G_5	 90.000 
3az2H_6	3az2H_6	3az2H_6	 90.000 
3az2H_6	3az2H_6	3az2H_14	 90.000 
3az2H_6	3az2H_6	3az2G_13	 90.000 
3az2H_6	3az2H_6	3az2H_1	 90.000 
3az2H_6	3az2H_6	3az2H_11	 90.000 
3az2H_6	3az2H_6	3az2G_7	 90.000 
3az2H_6	3az2H_6	3az2H_12	 90.000 
3az2H_6	3az2H_6	3az2H_10	 90.000 
3az2H_6	3az2H_6	3az2H_4	 90.000 
3az2H_6	3az2H_6	3az2H_8	 90.000 
3az2H_6	3az2H_6	3az2H_3	 90.000 
3az2H_6	3az2H_14	3az2H_9	 55.243 
3az2H_6	3az2H_14	3az2G_2	 88.974 
3az2H_6	3az2H_14	3az2G_5	 33.738 
3az2H_6	3az2H_14	3az2H_6	 0.000 
3az2H_6	3az2H_14	3az2H_14	 90.000 
3az2H_6	3az2H_14	3az2G_13	 145.536 
3az2H_6	3az2H_14	3az2H_1	 27.441 
3az2H_6	3az2H_14	3az2H_11	 2.389 
3az2H_6	3az2H_14	3az2G_7	 87.772 
3az2H_6	3az2H_14	3az2H_12	 42.755 
3az2H_6	3az2H_14	3az2H_10	 18.350 
3az2H_6	3az2H_14	3az2H_4	 59.574 
3az2H_6	3az2H_14	3az2H_8	 86.827 
3az2H_6	3az2H_14	3az2H_3	 115.181 
3az2H_6	3az2G_13	3az2H_9	 45.294 
3az2H_6	3az2G_13	3az2G_2	 64.400 
3az2H_6	3az2G_13	3az2G_5	 17.480 
3az2H_6	3az2G_13	3az2H_6	 0.000 
3az2H_6	3az2G_13	3az2H_14	 16.682 
3az2H_6	3az2G_13	3az2G_13	 90.000 
3az2H_6	3az2G_13	3az2H_1	 21.297 
3az2H_6	3az2G_13	3az2H_11	 7.742 
3az2H_6	3az2G_13	3az2G_7	 74.783 
3az2H_6	3az2G_13	3az2H_12	 29.068 
3az2H_6	3az2G_13	3az2H_10	 17.576 
3az2H_6	3az2G_13	3az2H_4	 27.536 
3az2H_6	3az2G_13	3az2H_8	 68.969 
3az2H_6	3az2G_13	3az2H_3	 103.125 
3az2H_6	3az2H_1	3az2H_9	 43.052 
3az2H_6	3az2H_1	3az2G_2	 54.277 
3az2H_6	3az2H_1	3az2G_5	 47.007 
3az2H_6	3az2H_1	3az2H_6	 0.000 
3az2H_6	3az2H_1	3az2H_14	 16.204 
3az2H_6	3az2H_1	3az2G_13	 25.693 
3az2H_6	3az2H_1	3az2H_1	 90.000 
3az2H_6	3az2H_1	3az2H_11	 67.959 
3az2H_6	3az2H_1	3az2G_7	 57.399 
3az2H_6	3az2H_1	3az2H_12	 25.327 
3az2H_6	3az2H_1	3az2H_10	 40.654 
3az2H_6	3az2H_1	3az2H_4	 30.691 
3az2H_6	3az2H_1	3az2H_8	 38.920 
3az2H_6	3az2H_1	3az2H_3	 29.444 
3az2H_6	3az2H_11	3az2H_9	 48.211 
3az2H_6	3az2H_11	3az2G_2	 34.891 
3az2H_6	3az2H_11	3az2G_5	 46.787 
3az2H_6	3az2H_11	3az2H_6	 0.000 
3az2H_6	3az2H_11	3az2H_14	 1.485 
3az2H_6	3az2H_11	3az2G_13	 9.503 
3az2H_6	3az2H_11	3az2H_1	 72.110 
3az2H_6	3az2H_11	3az2H_11	 90.000 
3az2H_6	3az2H_11	3az2G_7	 41.833 
3az2H_6	3az2H_11	3az2H_12	 33.568 
3az2H_6	3az2H_11	3az2H_10	 43.196 
3az2H_6	3az2H_11	3az2H_4	 20.709 
3az2H_6	3az2H_11	3az2H_8	 35.289 
3az2H_6	3az2H_11	3az2H_3	 25.838 
3az2H_6	3az2G_7	3az2H_9	 44.529 
3az2H_6	3az2G_7	3az2G_2	 52.148 
3az2H_6	3az2G_7	3az2G_5	 18.138 
3az2H_6	3az2G_7	3az2H_6	 0.000 
3az2H_6	3az2G_7	3az2H_14	 24.755 
3az2H_6	3az2G_7	3az2G_13	 52.856 
3az2H_6	3az2G_7	3az2H_1	 35.662 
3az2H_6	3az2G_7	3az2H_11	 26.716 
3az2H_6	3az2G_7	3az2G_7	 90.000 
3az2H_6	3az2G_7	3az2H_12	 25.171 
3az2H_6	3az2G_7	3az2H_10	 27.212 
3az2H_6	3az2G_7	3az2H_4	 15.132 
3az2H_6	3az2G_7	3az2H_8	 58.247 
3az2H_6	3az2G_7	3az2H_3	 71.192 
3az2H_6	3az2H_12	3az2H_9	 120.973 
3az2H_6	3az2H_12	3az2G_2	 56.941 
3az2H_6	3az2H_12	3az2G_5	 19.676 
3az2H_6	3az2H_12	3az2H_6	 0.000 
3az2H_6	3az2H_12	3az2H_14	 41.063 
3az2H_6	3az2H_12	3az2G_13	 67.934 
3az2H_6	3az2H_12	3az2H_1	 43.124 
3az2H_6	3az2H_12	3az2H_11	 59.385 
3az2H_6	3az2H_12	3az2G_7	 79.142 
3az2H_6	3az2H_12	3az2H_12	 90.000 
3az2H_6	3az2H_12	3az2H_10	 52.808 
3az2H_6	3az2H_12	3az2H_4	 37.966 
3az2H_6	3az2H_12	3az2H_8	 100.920 
3az2H_6	3az2H_12	3az2H_3	 100.379 
3az2H_6	3az2H_10	3az2H_9	 73.468 
3az2H_6	3az2H_10	3az2G_2	 63.214 
3az2H_6	3az2H_10	3az2G_5	 54.940 
3az2H_6	3az2H_10	3az2H_6	 0.000 
3az2H_6	3az2H_10	3az2H_14	 16.116 
3az2H_6	3az2H_10	3az2G_13	 31.660 
3az2H_6	3az2H_10	3az2H_1	 108.445 
3az2H_6	3az2H_10	3az2H_11	 103.883 
3az2H_6	3az2H_10	3az2G_7	 74.188 
3az2H_6	3az2H_10	3az2H_12	 46.543 
3az2H_6	3az2H_10	3az2H_10	 90.000 
3az2H_6	3az2H_10	3az2H_4	 39.267 
3az2H_6	3az2H_10	3az2H_8	 60.649 
3az2H_6	3az2H_10	3az2H_3	 47.419 
3az2H_6	3az2H_4	3az2H_9	 70.525 
3az2H_6	3az2H_4	3az2G_2	 168.188 
3az2H_6	3az2H_4	3az2G_5	 41.493 
3az2H_6	3az2H_4	3az2H_6	 0.000 
3az2H_6	3az2H_4	3az2H_14	 65.456 
3az2H_6	3az2H_4	3az2G_13	 105.967 
3az2H_6	3az2H_4	3az2H_1	 62.773 
3az2H_6	3az2H_4	3az2H_11	 36.874 
3az2H_6	3az2H_4	3az2G_7	 138.916 
3az2H_6	3az2H_4	3az2H_12	 42.120 
3az2H_6	3az2H_4	3az2H_10	 49.225 
3az2H_6	3az2H_4	3az2H_4	 90.000 
3az2H_6	3az2H_4	3az2H_8	 101.291 
3az2H_6	3az2H_4	3az2H_3	 102.592 
3az2H_6	3az2H_8	3az2H_9	 56.029 
3az2H_6	3az2H_8	3az2G_2	 63.190 
3az2H_6	3az2H_8	3az2G_5	 9.462 
3az2H_6	3az2H_8	3az2H_6	 0.000 
3az2H_6	3az2H_8	3az2H_14	 29.472 
3az2H_6	3az2H_8	3az2G_13	 65.048 
3az2H_6	3az2H_8	3az2H_1	 30.745 
3az2H_6	3az2H_8	3az2H_11	 27.251 
3az2H_6	3az2H_8	3az2G_7	 90.892 
3az2H_6	3az2H_8	3az2H_12	 30.001 
3az2H_6	3az2H_8	3az2H_10	 29.151 
3az2H_6	3az2H_8	3az2H_4	 27.262 
3az2H_6	3az2H_8	3az2H_8	 90.000 
3az2H_6	3az2H_8	3az2H_3	 106.803 
3az2H_6	3az2H_3	3az2H_9	 41.466 
3az2H_6	3az2H_3	3az2G_2	 48.260 
3az2H_6	3az2H_3	3az2G_5	 6.429 
3az2H_6	3az2H_3	3az2H_6	 0.000 
3az2H_6	3az2H_3	3az2H_14	 20.892 
3az2H_6	3az2H_3	3az2G_13	 49.159 
3az2H_6	3az2H_3	3az2H_1	 18.657 
3az2H_6	3az2H_3	3az2H_11	 16.037 
3az2H_6	3az2H_3	3az2G_7	 62.892 
3az2H_6	3az2H_3	3az2H_12	 23.615 
3az2H_6	3az2H_3	3az2H_10	 19.213 
3az2H_6	3az2H_3	3az2H_4	 21.381 
3az2H_6	3az2H_3	3az2H_8	 49.958 
3az2H_6	3az2H_3	3az2H_3	 90.000 
3az2H_14	3az2H_9	3az2H_9	 90.000 
3az2H_14	3az2H_9	3az2G_2	 47.544 
3az2H_14	3az2H_9	3az2G_5	 44.212 
3az2H_14	3az2H_9	3az2H_6	 29.218 
3az2H_14	3az2H_9	3az2H_14	 0.000 
3az2H_14	3az2H_9	3az2G_13	 27.295 
3az2H_14	3az2H_9	3az2H_1	 65.998 
3az2H_14	3az2H_9	3az2H_11	 74.626 
3az2H_14	3az2H_9	3az2G_7	 68.352 
3az2H_14	3az2H_9	3az2H_12	 43.139 
3az2H_14	3az2H_9	3az2H_10	 66.773 
3az2H_14	3az2H_9	3az2H_4	 26.058 
3az2H_14	3az2H_9	3az2H_8	 62.750 
3az2H_14	3az2H_9	3az2H_3	 57.618 
3az2H_14	3az2G_2	3az2H_9	 61.781 
3az2H_14	3az2G_2	3az2G_2	 90.000 
3az2H_14	3az2G_2	3az2G_5	 47.168 
3az2H_14	3az2G_2	3az2H_6	 30.618 
3az2H_14	3az2G_2	3az2H_14	 0.000 
3az2H_14	3az2G_2	3az2G_13	 36.553 
3az2H_14	3az2G_2	3az2H_1	 71.865 
3az2H_14	3az2G_2	3az2H_11	 58.539 
3az2H_14	3az2G_2	3az2G_7	 110.978 
3az2H_14	3az2G_2	3az2H_12	 40.566 
3az2H_14	3az2G_2	3az2H_10	 61.547 
3az2H_14	3az2G_2	3az2H_4	 25.669 
3az2H_14	3az2G_2	3az2H_8	 65.242 
3az2H_14	3az2G_2	3az2H_3	 57.920 
3az2H_14	3az2G_5	3az2H_9	 48.093 
3az2H_14	3az2G_5	3az2G_2	 40.946 
3az2H_14	3az2G_5	3az2G_5	 90.000 
3az2H_14	3az2G_5	3az2H_6	 27.238 
3az2H_14	3az2G_5	3az2H_14	 0.000 
3az2H_14	3az2G_5	3az2G_13	 6.535 
3az2H_14	3az2G_5	3az2H_1	 101.224 
3az2H_14	3az2G_5	3az2H_11	 102.233 
3az2H_14	3az2G_5	3az2G_7	 41.755 
3az2H_14	3az2G_5	3az2H_12	 43.488 
3az2H_14	3az2G_5	3az2H_10	 73.588 
3az2H_14	3az2G_5	3az2H_4	 28.038 
3az2H_14	3az2G_5	3az2H_8	 31.077 
3az2H_14	3az2G_5	3az2H_3	 16.420 
3az2H_14	3az2H_6	3az2H_9	 95.539 
3az2H_14	3az2H_6	3az2G_2	 60.408 
3az2H_14	3az2H_6	3az2G_5	 119.024 
3az2H_14	3az2H_6	3az2H_6	 90.000 
3az2H_14	3az2H_6	3az2H_14	 0.000 
3az2H_14	3az2H_6	3az2G_13	 17.782 
3az2H_14	3az2H_6	3az2H_1	 136.355 
3az2H_14	3az2H_6	3az2H_11	 176.126 
3az2H_14	3az2H_6	3az2G_7	 67.473 
3az2H_14	3az2H_6	3az2H_12	 96.181 
3az2H_14	3az2H_6	3az2H_10	 145.534 
3az2H_14	3az2H_6	3az2H_4	 54.970 
3az2H_14	3az2H_6	3az2H_8	 63.701 
3az2H_14	3az2H_6	3az2H_3	 43.927 
3az2H_14	3az2H_14	3az2H_9	 90.000 
3az2H_14	3az2H_14	3az2G_2	 90.000 
3az2H_14	3az2H_14	3az2G_5	 90.000 
3az2H_14	3az2H_14	3az2H_6	 90.000 
3az2H_14	3az2H_14	3az2H_14	 90.000 
3az2H_14	3az2H_14	3az2G_13	 90.000 
3az2H_14	3az2H_14	3az2H_1	 90.000 
3az2H_14	3az2H_14	3az2H_11	 90.000 
3az2H_14	3az2H_14	3az2G_7	 90.000 
3az2H_14	3az2H_14	3az2H_12	 90.000 
3az2H_14	3az2H_14	3az2H_10	 90.000 
3az2H_14	3az2H_14	3az2H_4	 90.000 
3az2H_14	3az2H_14	3az2H_8	 90.000 
3az2H_14	3az2H_14	3az2H_3	 90.000 
3az2H_14	3az2G_13	3az2H_9	 61.512 
3az2H_14	3az2G_13	3az2G_2	 72.895 
3az2H_14	3az2G_13	3az2G_5	 11.793 
3az2H_14	3az2G_13	3az2H_6	 16.682 
3az2H_14	3az2G_13	3az2H_14	 0.000 
3az2H_14	3az2G_13	3az2G_13	 90.000 
3az2H_14	3az2G_13	3az2H_1	 30.918 
3az2H_14	3az2G_13	3az2H_11	 24.292 
3az2H_14	3az2G_13	3az2G_7	 88.614 
3az2H_14	3az2G_13	3az2H_12	 42.752 
3az2H_14	3az2G_13	3az2H_10	 33.152 
3az2H_14	3az2G_13	3az2H_4	 36.815 
3az2H_14	3az2G_13	3az2H_8	 85.581 
3az2H_14	3az2G_13	3az2H_3	 117.329 
3az2H_14	3az2H_1	3az2H_9	 48.863 
3az2H_14	3az2H_1	3az2G_2	 40.996 
3az2H_14	3az2H_1	3az2G_5	 49.260 
3az2H_14	3az2H_1	3az2H_6	 16.204 
3az2H_14	3az2H_1	3az2H_14	 0.000 
3az2H_14	3az2H_1	3az2G_13	 12.768 
3az2H_14	3az2H_1	3az2H_1	 90.000 
3az2H_14	3az2H_1	3az2H_11	 84.157 
3az2H_14	3az2H_1	3az2G_7	 48.605 
3az2H_14	3az2H_1	3az2H_12	 37.010 
3az2H_14	3az2H_1	3az2H_10	 51.382 
3az2H_14	3az2H_1	3az2H_4	 17.544 
3az2H_14	3az2H_1	3az2H_8	 36.964 
3az2H_14	3az2H_1	3az2H_3	 25.905 
3az2H_14	3az2H_11	3az2H_9	 48.949 
3az2H_14	3az2H_11	3az2G_2	 33.959 
3az2H_14	3az2H_11	3az2G_5	 45.739 
3az2H_14	3az2H_11	3az2H_6	 1.485 
3az2H_14	3az2H_11	3az2H_14	 0.000 
3az2H_14	3az2H_11	3az2G_13	 9.664 
3az2H_14	3az2H_11	3az2H_1	 70.691 
3az2H_14	3az2H_11	3az2H_11	 90.000 
3az2H_14	3az2H_11	3az2G_7	 41.422 
3az2H_14	3az2H_11	3az2H_12	 34.815 
3az2H_14	3az2H_11	3az2H_10	 42.687 
3az2H_14	3az2H_11	3az2H_4	 19.718 
3az2H_14	3az2H_11	3az2H_8	 35.735 
3az2H_14	3az2H_11	3az2H_3	 26.614 
3az2H_14	3az2G_7	3az2H_9	 59.221 
3az2H_14	3az2G_7	3az2G_2	 46.275 
3az2H_14	3az2G_7	3az2G_5	 35.223 
3az2H_14	3az2G_7	3az2H_6	 24.755 
3az2H_14	3az2G_7	3az2H_14	 0.000 
3az2H_14	3az2G_7	3az2G_13	 28.825 
3az2H_14	3az2G_7	3az2H_1	 57.257 
3az2H_14	3az2G_7	3az2H_11	 51.437 
3az2H_14	3az2G_7	3az2G_7	 90.000 
3az2H_14	3az2G_7	3az2H_12	 38.592 
3az2H_14	3az2G_7	3az2H_10	 51.885 
3az2H_14	3az2G_7	3az2H_4	 20.167 
3az2H_14	3az2G_7	3az2H_8	 55.688 
3az2H_14	3az2G_7	3az2H_3	 55.680 
3az2H_14	3az2H_12	3az2H_9	 112.893 
3az2H_14	3az2H_12	3az2G_2	 47.191 
3az2H_14	3az2H_12	3az2G_5	 60.314 
3az2H_14	3az2H_12	3az2H_6	 41.063 
3az2H_14	3az2H_12	3az2H_14	 0.000 
3az2H_14	3az2H_12	3az2G_13	 28.501 
3az2H_14	3az2H_12	3az2H_1	 79.647 
3az2H_14	3az2H_12	3az2H_11	 100.425 
3az2H_14	3az2H_12	3az2G_7	 65.391 
3az2H_14	3az2H_12	3az2H_12	 90.000 
3az2H_14	3az2H_12	3az2H_10	 88.550 
3az2H_14	3az2H_12	3az2H_4	 34.550 
3az2H_14	3az2H_12	3az2H_8	 72.655 
3az2H_14	3az2H_12	3az2H_3	 61.580 
3az2H_14	3az2H_10	3az2H_9	 66.793 
3az2H_14	3az2H_10	3az2G_2	 47.416 
3az2H_14	3az2H_10	3az2G_5	 64.017 
3az2H_14	3az2H_10	3az2H_6	 16.116 
3az2H_14	3az2H_10	3az2H_14	 0.000 
3az2H_14	3az2H_10	3az2G_13	 16.581 
3az2H_14	3az2H_10	3az2H_1	 108.580 
3az2H_14	3az2H_10	3az2H_11	 119.887 
3az2H_14	3az2H_10	3az2G_7	 58.354 
3az2H_14	3az2H_10	3az2H_12	 47.912 
3az2H_14	3az2H_10	3az2H_10	 90.000 
3az2H_14	3az2H_10	3az2H_4	 23.751 
3az2H_14	3az2H_10	3az2H_8	 48.770 
3az2H_14	3az2H_10	3az2H_3	 36.414 
3az2H_14	3az2H_4	3az2H_9	 95.707 
3az2H_14	3az2H_4	3az2G_2	 124.757 
3az2H_14	3az2H_4	3az2G_5	 86.046 
3az2H_14	3az2H_4	3az2H_6	 65.456 
3az2H_14	3az2H_4	3az2H_14	 0.000 
3az2H_14	3az2H_4	3az2G_13	 45.089 
3az2H_14	3az2H_4	3az2H_1	 124.082 
3az2H_14	3az2H_4	3az2H_11	 102.272 
3az2H_14	3az2H_4	3az2G_7	 122.344 
3az2H_14	3az2H_4	3az2H_12	 72.457 
3az2H_14	3az2H_4	3az2H_10	 114.193 
3az2H_14	3az2H_4	3az2H_4	 90.000 
3az2H_14	3az2H_4	3az2H_8	 87.851 
3az2H_14	3az2H_4	3az2H_3	 64.426 
3az2H_14	3az2H_8	3az2H_9	 84.177 
3az2H_14	3az2H_8	3az2G_2	 58.305 
3az2H_14	3az2H_8	3az2G_5	 32.767 
3az2H_14	3az2H_8	3az2H_6	 29.472 
3az2H_14	3az2H_8	3az2H_14	 0.000 
3az2H_14	3az2H_8	3az2G_13	 35.600 
3az2H_14	3az2H_8	3az2H_1	 54.705 
3az2H_14	3az2H_8	3az2H_11	 56.682 
3az2H_14	3az2H_8	3az2G_7	 90.606 
3az2H_14	3az2H_8	3az2H_12	 52.450 
3az2H_14	3az2H_8	3az2H_10	 57.294 
3az2H_14	3az2H_8	3az2H_4	 29.582 
3az2H_14	3az2H_8	3az2H_8	 90.000 
3az2H_14	3az2H_8	3az2H_3	 80.488 
3az2H_14	3az2H_3	3az2H_9	 62.273 
3az2H_14	3az2H_3	3az2G_2	 48.042 
3az2H_14	3az2H_3	3az2G_5	 16.118 
3az2H_14	3az2H_3	3az2H_6	 20.892 
3az2H_14	3az2H_3	3az2H_14	 0.000 
3az2H_14	3az2H_3	3az2G_13	 29.068 
3az2H_14	3az2H_3	3az2H_1	 33.742 
3az2H_14	3az2H_3	3az2H_11	 36.896 
3az2H_14	3az2H_3	3az2G_7	 69.478 
3az2H_14	3az2H_3	3az2H_12	 43.175 
3az2H_14	3az2H_3	3az2H_10	 38.471 
3az2H_14	3az2H_3	3az2H_4	 24.671 
3az2H_14	3az2H_3	3az2H_8	 67.488 
3az2H_14	3az2H_3	3az2H_3	 90.000 
3az2G_13	3az2H_9	3az2H_9	 90.000 
3az2G_13	3az2H_9	3az2G_2	 43.802 
3az2G_13	3az2H_9	3az2G_5	 70.527 
3az2G_13	3az2H_9	3az2H_6	 56.348 
3az2G_13	3az2H_9	3az2H_14	 27.295 
3az2G_13	3az2H_9	3az2G_13	 0.000 
3az2G_13	3az2H_9	3az2H_1	 88.192 
3az2G_13	3az2H_9	3az2H_11	 101.454 
3az2G_13	3az2H_9	3az2G_7	 54.372 
3az2G_13	3az2H_9	3az2H_12	 65.482 
3az2G_13	3az2H_9	3az2H_10	 90.984 
3az2G_13	3az2H_9	3az2H_4	 39.866 
3az2G_13	3az2H_9	3az2H_8	 36.216 
3az2G_13	3az2H_9	3az2H_3	 31.495 
3az2G_13	3az2G_2	3az2H_9	 72.387 
3az2G_13	3az2G_2	3az2G_2	 90.000 
3az2G_13	3az2G_2	3az2G_5	 83.611 
3az2G_13	3az2G_2	3az2H_6	 64.904 
3az2G_13	3az2G_2	3az2H_14	 36.553 
3az2G_13	3az2G_2	3az2G_13	 0.000 
3az2G_13	3az2G_2	3az2H_1	 107.774 
3az2G_13	3az2G_2	3az2H_11	 92.056 
3az2G_13	3az2G_2	3az2G_7	 93.044 
3az2G_13	3az2G_2	3az2H_12	 61.087 
3az2G_13	3az2G_2	3az2H_10	 93.458 
3az2G_13	3az2G_2	3az2H_4	 60.959 
3az2G_13	3az2G_2	3az2H_8	 55.522 
3az2G_13	3az2G_2	3az2H_3	 32.937 
3az2G_13	3az2G_5	3az2H_9	 48.067 
3az2G_13	3az2G_5	3az2G_2	 34.713 
3az2G_13	3az2G_5	3az2G_5	 90.000 
3az2G_13	3az2G_5	3az2H_6	 29.205 
3az2G_13	3az2G_5	3az2H_14	 6.535 
3az2G_13	3az2G_5	3az2G_13	 0.000 
3az2G_13	3az2G_5	3az2H_1	 96.847 
3az2G_13	3az2G_5	3az2H_11	 103.119 
3az2G_13	3az2G_5	3az2G_7	 36.656 
3az2G_13	3az2G_5	3az2H_12	 45.857 
3az2G_13	3az2G_5	3az2H_10	 72.009 
3az2G_13	3az2G_5	3az2H_4	 22.655 
3az2G_13	3az2G_5	3az2H_8	 29.358 
3az2G_13	3az2G_5	3az2H_3	 16.426 
3az2G_13	3az2H_6	3az2H_9	 78.358 
3az2G_13	3az2H_6	3az2G_2	 50.696 
3az2G_13	3az2H_6	3az2G_5	 133.315 
3az2G_13	3az2H_6	3az2H_6	 90.000 
3az2G_13	3az2H_6	3az2H_14	 17.782 
3az2G_13	3az2H_6	3az2G_13	 0.000 
3az2G_13	3az2H_6	3az2H_1	 133.010 
3az2G_13	3az2H_6	3az2H_11	 162.754 
3az2G_13	3az2H_6	3az2G_7	 52.361 
3az2G_13	3az2H_6	3az2H_12	 82.998 
3az2G_13	3az2H_6	3az2H_10	 130.763 
3az2G_13	3az2H_6	3az2H_4	 46.497 
